#{"t_start": 1669216680.5227418, "env_id": null}
r,l,t
19.0,2,3908.061148
16.0,5,3908.136487
15.0,6,3908.225615
18.0,3,3908.272308
17.0,4,3908.333364
17.0,4,3908.393821
15.0,6,3908.482904
14.0,7,3908.585244
18.0,3,3908.63227
19.0,2,3908.664625
16.0,5,3908.739879
17.0,4,3908.801185
14.0,7,3908.904017
14.0,7,3909.006305
18.0,3,3909.053422
17.0,4,3909.114342
15.0,6,3909.20264
18.0,3,3909.249585
8.0,13,3909.431623
17.0,4,3909.492299
16.0,5,3909.565638
14.0,7,3909.667667
14.0,7,3909.769654
17.0,4,3909.830479
13.0,8,3909.945538
20.0,1,3909.964938
18.0,3,3910.011558
17.0,4,3910.072203
19.0,2,3910.104149
14.0,7,3910.205531
17.0,4,3910.26614
16.0,5,3910.340337
19.0,2,3910.376953
15.0,6,3910.464602
-10.0,1,3910.477275
16.0,5,3910.55141
18.0,3,3910.597245
14.0,7,3910.697875
18.0,3,3910.744541
12.0,9,3910.872702
17.0,4,3910.933438
15.0,6,3911.02031
16.0,5,3911.094143
15.0,6,3911.181684
16.0,5,3911.25549
19.0,2,3911.290702
17.0,4,3911.352899
15.0,6,3911.442847
17.0,4,3911.504561
14.0,7,3911.606874
17.0,4,3911.66865
16.0,5,3911.744328
17.0,4,3911.805786
20.0,1,3911.825468
17.0,4,3911.887081
16.0,5,3911.962632
16.0,5,3912.037806
19.0,2,3912.071635
14.0,7,3912.175027
17.0,4,3912.23656
17.0,4,3912.298618
19.0,2,3912.33227
16.0,5,3912.4076
17.0,4,3912.46878
18.0,3,3912.516366
15.0,6,3912.605979
16.0,5,3912.681362
16.0,5,3912.756928
14.0,7,3912.860297
17.0,4,3912.921495
15.0,6,3913.010456
14.0,7,3913.112736
19.0,2,3913.146272
19.0,2,3913.179821
16.0,5,3913.255054
18.0,3,3913.302521
14.0,7,3913.405177
17.0,4,3913.465528
16.0,5,3913.540526
17.0,4,3913.601856
12.0,9,3913.730229
15.0,6,3913.819226
13.0,8,3913.935055
17.0,4,3913.996484
16.0,5,3914.07171
20.0,1,3914.091272
16.0,5,3914.166273
14.0,7,3914.268192
12.0,9,3914.397219
15.0,6,3914.485172
-10.0,1,3914.498447
15.0,6,3914.587059
16.0,5,3914.666652
19.0,2,3914.700046
17.0,4,3914.761164
17.0,4,3914.822352
18.0,3,3914.869535
14.0,7,3914.972133
19.0,2,3915.005514
15.0,6,3915.093198
14.0,7,3915.194789
15.0,6,3915.282664
16.0,5,3915.357882
16.0,5,3915.432735
15.0,6,3915.521569
15.0,6,3915.610498
15.0,6,3915.699122
16.0,5,3915.773837
13.0,8,3915.890186
14.0,7,3915.99175
15.0,6,3916.080123
18.0,3,3916.127191
18.0,3,3916.174152
16.0,5,3916.248654
16.0,5,3916.32344
15.0,6,3916.41176
17.0,4,3916.47247
20.0,1,3916.492064
18.0,3,3916.539101
16.0,5,3916.61377
18.0,3,3916.660864
18.0,3,3916.707162
18.0,3,3916.754121
18.0,3,3916.801149
19.0,2,3916.83449
19.0,2,3916.867681
15.0,6,3916.95601
20.0,1,3916.975459
17.0,4,3917.036335
13.0,8,3917.152159
19.0,2,3917.185241
18.0,3,3917.23215
19.0,2,3917.265493
18.0,3,3917.31271
16.0,5,3917.386447
18.0,3,3917.432607
17.0,4,3917.49402
16.0,5,3917.566936
19.0,2,3917.600231
16.0,5,3917.676081
17.0,4,3917.737043
16.0,5,3917.811778
17.0,4,3917.872684
16.0,5,3917.947349
13.0,8,3918.062516
17.0,4,3918.123358
17.0,4,3918.184229
18.0,3,3918.231397
15.0,6,3918.319643
18.0,3,3918.366519
19.0,2,3918.399758
18.0,3,3918.447011
16.0,5,3918.521585
16.0,5,3918.595429
19.0,2,3918.628742
13.0,8,3918.745357
19.0,2,3918.77862
17.0,4,3918.839245
17.0,4,3918.899888
16.0,5,3918.974328
17.0,4,3919.035073
15.0,6,3919.123898
15.0,6,3919.210593
14.0,7,3919.313165
16.0,5,3919.386703
19.0,2,3919.420197
17.0,4,3919.480316
15.0,6,3919.568349
15.0,6,3919.655754
14.0,7,3919.757909
17.0,4,3919.818796
14.0,7,3919.920555
18.0,3,3919.967644
14.0,7,3920.069036
17.0,4,3920.128877
18.0,3,3920.175807
16.0,5,3920.250185
19.0,2,3920.283668
17.0,4,3920.344306
13.0,8,3920.459651
13.0,8,3920.574167
12.0,9,3920.702637
14.0,7,3920.804733
14.0,7,3920.906303
14.0,7,3921.00727
15.0,6,3921.095468
17.0,4,3921.156305
14.0,7,3921.258586
18.0,3,3921.305489
19.0,2,3921.338738
14.0,7,3921.440416
19.0,2,3921.473576
18.0,3,3921.520469
20.0,1,3921.539929
13.0,8,3921.655288
19.0,2,3921.688604
17.0,4,3921.749167
16.0,5,3921.823545
15.0,6,3921.911597
15.0,6,3921.99964
-10.0,2,3922.026391
15.0,6,3922.113923
19.0,2,3922.147102
14.0,7,3922.248834
14.0,7,3922.349323
17.0,4,3922.409791
16.0,5,3922.483185
14.0,7,3922.585248
13.0,8,3922.700383
13.0,8,3922.815079
-10.0,1,3922.828024
15.0,6,3922.915478
15.0,6,3923.003503
18.0,3,3923.050271
13.0,8,3923.164844
19.0,2,3923.197732
13.0,8,3923.311934
19.0,2,3923.345076
18.0,3,3923.391695
17.0,4,3923.452132
16.0,5,3923.526103
18.0,3,3923.572029
17.0,4,3923.632238
15.0,6,3923.719693
16.0,5,3923.793647
16.0,5,3923.867726
16.0,5,3923.941741
15.0,6,3924.029064
19.0,2,3924.062089
13.0,8,3924.1823
14.0,7,3924.286806
14.0,7,3924.39144
17.0,4,3924.454447
13.0,8,3924.576086
18.0,3,3924.625995
17.0,4,3924.690398
17.0,4,3924.754948
14.0,7,3924.862819
18.0,3,3924.912402
17.0,4,3924.97789
15.0,6,3925.073272
17.0,4,3925.138952
17.0,4,3925.204487
14.0,7,3925.31449
16.0,5,3925.394347
13.0,8,3925.520008
17.0,4,3925.58525
19.0,2,3925.621022
17.0,4,3925.685636
16.0,5,3925.765743
13.0,8,3925.889615
13.0,8,3926.014266
15.0,6,3926.109331
16.0,5,3926.189263
16.0,5,3926.268945
16.0,5,3926.349315
17.0,4,3926.413463
16.0,5,3926.492773
14.0,7,3926.601852
20.0,1,3926.622475
14.0,7,3926.73053
16.0,5,3926.809707
19.0,2,3926.84492
17.0,4,3926.908499
17.0,4,3926.973043
16.0,5,3927.052274
19.0,2,3927.087647
14.0,7,3927.195864
13.0,8,3927.319162
15.0,6,3927.41311
17.0,4,3927.477379
16.0,5,3927.556626
14.0,7,3927.664298
17.0,4,3927.729355
18.0,3,3927.779155
15.0,6,3927.872624
15.0,6,3927.965665
18.0,3,3928.015223
14.0,7,3928.123227
18.0,3,3928.172607
16.0,5,3928.250851
20.0,1,3928.270932
16.0,5,3928.34841
17.0,4,3928.412233
17.0,4,3928.480942
15.0,6,3928.569405
13.0,8,3928.685154
16.0,5,3928.759868
19.0,2,3928.793089
16.0,5,3928.867748
16.0,5,3928.943833
17.0,4,3929.006333
16.0,5,3929.081276
17.0,4,3929.14221
17.0,4,3929.202936
16.0,5,3929.278174
13.0,8,3929.393638
17.0,4,3929.454025
18.0,3,3929.500712
16.0,5,3929.57502
18.0,3,3929.621775
17.0,4,3929.681323
19.0,2,3929.714436
15.0,6,3929.802246
12.0,9,3929.929665
18.0,3,3929.976331
16.0,5,3930.050177
16.0,5,3930.124034
15.0,6,3930.210649
18.0,3,3930.257094
14.0,7,3930.357761
16.0,5,3930.436338
15.0,6,3930.523988
19.0,2,3930.555073
16.0,5,3930.629
19.0,2,3930.661827
20.0,1,3930.681075
18.0,3,3930.727761
18.0,3,3930.774256
18.0,3,3930.820854
13.0,8,3930.935225
17.0,4,3930.995318
19.0,2,3931.028706
19.0,2,3931.061744
14.0,7,3931.161961
17.0,4,3931.220969
17.0,4,3931.281223
13.0,8,3931.395908
16.0,5,3931.469469
14.0,7,3931.570199
13.0,8,3931.683549
17.0,4,3931.743364
16.0,5,3931.817285
18.0,3,3931.863627
16.0,5,3931.937214
11.0,10,3932.076909
20.0,1,3932.096121
18.0,3,3932.14823
16.0,5,3932.221039
14.0,7,3932.322743
19.0,2,3932.355412
20.0,1,3932.37453
17.0,4,3932.43456
14.0,7,3932.534298
15.0,6,3932.621272
20.0,1,3932.64039
13.0,8,3932.752679
12.0,9,3932.880261
17.0,4,3932.940659
15.0,6,3933.02749
17.0,4,3933.086495
18.0,3,3933.132893
15.0,6,3933.220004
14.0,7,3933.320333
19.0,2,3933.353084
13.0,8,3933.467161
-10.0,1,3933.480685
14.0,7,3933.587762
14.0,7,3933.693639
16.0,5,3933.771213
15.0,6,3933.86269
-10.0,2,3933.890819
11.0,10,3934.0382
15.0,6,3934.129441
18.0,3,3934.178025
16.0,5,3934.254781
16.0,5,3934.331454
18.0,3,3934.379898
13.0,8,3934.498998
17.0,4,3934.561763
15.0,6,3934.652527
17.0,4,3934.714928
15.0,6,3934.805627
15.0,6,3934.896549
18.0,3,3934.945201
13.0,8,3935.064194
16.0,5,3935.141469
20.0,1,3935.161535
18.0,3,3935.210013
14.0,7,3935.314683
16.0,5,3935.389729
17.0,4,3935.452435
18.0,3,3935.500745
16.0,5,3935.57764
16.0,5,3935.654264
16.0,5,3935.730936
15.0,6,3935.821914
14.0,7,3935.926479
16.0,5,3936.003509
19.0,2,3936.03748
11.0,10,3936.183147
14.0,7,3936.288125
20.0,1,3936.307933
18.0,3,3936.356035
14.0,7,3936.460394
18.0,3,3936.508304
17.0,4,3936.570313
18.0,3,3936.618446
16.0,5,3936.694746
18.0,3,3936.74286
19.0,2,3936.776775
17.0,4,3936.838957
16.0,5,3936.915164
16.0,5,3936.991793
16.0,5,3937.068084
19.0,2,3937.10246
15.0,6,3937.193585
16.0,5,3937.270165
14.0,7,3937.375888
12.0,9,3937.508113
16.0,5,3937.584421
15.0,6,3937.675593
15.0,6,3937.766095
17.0,4,3937.82845
19.0,2,3937.862801
16.0,5,3937.9397
16.0,5,3938.01625
14.0,7,3938.123461
17.0,4,3938.185409
19.0,2,3938.219266
15.0,6,3938.309345
19.0,2,3938.343478
14.0,7,3938.44738
17.0,4,3938.509153
16.0,5,3938.585294
18.0,3,3938.633358
15.0,6,3938.722789
18.0,3,3938.770524
19.0,2,3938.804266
17.0,4,3938.865735
15.0,6,3938.955331
14.0,7,3939.059111
17.0,4,3939.120457
18.0,3,3939.168295
15.0,6,3939.257793
14.0,7,3939.359468
15.0,6,3939.4495
16.0,5,3939.525641
17.0,4,3939.587842
16.0,5,3939.664768
12.0,9,3939.79586
16.0,5,3939.871854
19.0,2,3939.905883
16.0,5,3939.982015
15.0,6,3940.072043
16.0,5,3940.148307
19.0,2,3940.182176
17.0,4,3940.243919
15.0,6,3940.333928
15.0,6,3940.42358
19.0,2,3940.457412
19.0,2,3940.491369
14.0,7,3940.595652
14.0,7,3940.699494
11.0,10,3940.846409
14.0,7,3940.950312
18.0,3,3940.998338
14.0,7,3941.102026
15.0,6,3941.192003
13.0,8,3941.309496
20.0,1,3941.329185
18.0,3,3941.376653
14.0,7,3941.479531
10.0,11,3941.637119
16.0,5,3941.712487
18.0,3,3941.760009
19.0,2,3941.793582
16.0,5,3941.869271
20.0,1,3941.888935
18.0,3,3941.936665
20.0,1,3941.956396
17.0,4,3942.017838
17.0,4,3942.079316
17.0,4,3942.144413
14.0,7,3942.247199
15.0,6,3942.336417
16.0,5,3942.410967
-10.0,2,3942.439291
19.0,2,3942.473638
15.0,6,3942.565198
18.0,3,3942.613707
17.0,4,3942.676882
16.0,5,3942.755594
16.0,5,3942.834986
19.0,2,3942.870451
16.0,5,3942.950514
15.0,6,3943.046219
14.0,7,3943.167656
14.0,7,3943.284834
19.0,2,3943.321932
15.0,6,3943.421034
18.0,3,3943.473267
14.0,7,3943.587779
18.0,3,3943.640439
13.0,8,3943.769304
14.0,7,3943.884223
16.0,5,3943.968731
20.0,1,3943.990134
15.0,6,3944.088644
14.0,7,3944.202164
15.0,6,3944.3007
16.0,5,3944.383556
13.0,8,3944.51202
15.0,6,3944.610305
18.0,3,3944.662166
16.0,5,3944.745205
18.0,3,3944.797289
18.0,3,3944.849222
19.0,2,3944.885411
15.0,6,3944.982609
15.0,6,3945.08035
18.0,3,3945.132191
15.0,6,3945.229085
18.0,3,3945.280478
15.0,6,3945.377904
17.0,4,3945.445312
16.0,5,3945.527137
16.0,5,3945.609045
18.0,3,3945.660172
13.0,8,3945.786074
16.0,5,3945.867656
16.0,5,3945.948929
16.0,5,3946.03064
13.0,8,3946.156365
18.0,3,3946.20733
16.0,5,3946.291507
15.0,6,3946.381689
17.0,4,3946.443655
17.0,4,3946.505403
17.0,4,3946.566953
16.0,5,3946.641983
18.0,3,3946.690077
17.0,4,3946.752363
16.0,5,3946.827808
15.0,6,3946.917967
16.0,5,3946.99486
16.0,5,3947.071076
16.0,5,3947.147096
15.0,6,3947.236106
17.0,4,3947.299325
16.0,5,3947.376627
17.0,4,3947.438259
15.0,6,3947.5283
14.0,7,3947.631063
19.0,2,3947.664816
20.0,1,3947.684594
20.0,1,3947.705181
16.0,5,3947.781065
14.0,7,3947.884551
15.0,6,3947.973985
17.0,4,3948.034517
16.0,5,3948.109849
18.0,3,3948.157944
17.0,4,3948.220112
17.0,4,3948.281886
13.0,8,3948.400017
20.0,1,3948.41954
18.0,3,3948.467564
13.0,8,3948.58435
15.0,6,3948.673996
14.0,7,3948.777304
17.0,4,3948.83872
19.0,2,3948.872433
13.0,8,3948.989498
19.0,2,3949.022122
19.0,2,3949.055458
17.0,4,3949.120908
12.0,9,3949.250952
18.0,3,3949.298334
13.0,8,3949.417815
14.0,7,3949.521246
20.0,1,3949.540871
17.0,4,3949.601367
13.0,8,3949.717166
16.0,5,3949.792173
18.0,3,3949.839557
17.0,4,3949.900692
14.0,7,3950.004006
14.0,7,3950.11053
18.0,3,3950.15753
16.0,5,3950.229146
15.0,6,3950.316569
19.0,2,3950.349559
18.0,3,3950.394962
-10.0,1,3950.407622
16.0,5,3950.481277
17.0,4,3950.540939
20.0,1,3950.564893
19.0,2,3950.5977
16.0,5,3950.671177
17.0,4,3950.730885
16.0,5,3950.804483
14.0,7,3950.904898
18.0,3,3950.950082
17.0,4,3951.010369
18.0,3,3951.055726
13.0,8,3951.170164
15.0,6,3951.257348
19.0,2,3951.290022
15.0,6,3951.376013
16.0,5,3951.450244
13.0,8,3951.563849
17.0,4,3951.623594
15.0,6,3951.710564
16.0,5,3951.784059
-10.0,2,3951.810366
16.0,5,3951.883966
15.0,6,3951.970425
18.0,3,3952.018344
15.0,6,3952.105887
16.0,5,3952.179861
18.0,3,3952.226588
14.0,7,3952.32764
17.0,4,3952.389548
14.0,7,3952.48939
20.0,1,3952.508983
16.0,5,3952.582637
18.0,3,3952.629288
14.0,7,3952.729768
18.0,3,3952.776113
16.0,5,3952.849769
18.0,3,3952.896083
14.0,7,3952.995498
16.0,5,3953.068785
18.0,3,3953.115146
17.0,4,3953.174996
18.0,3,3953.221226
17.0,4,3953.281248
19.0,2,3953.313788
18.0,3,3953.360132
14.0,7,3953.460648
12.0,9,3953.587777
15.0,6,3953.674369
17.0,4,3953.734028
16.0,5,3953.808651
18.0,3,3953.854798
16.0,5,3953.928392
16.0,5,3954.001852
16.0,5,3954.075043
16.0,5,3954.149075
18.0,3,3954.195419
14.0,7,3954.295803
19.0,2,3954.328577
17.0,4,3954.388377
19.0,2,3954.421298
18.0,3,3954.46814
18.0,3,3954.513318
17.0,4,3954.573404
13.0,8,3954.687451
19.0,2,3954.720557
17.0,4,3954.780507
17.0,4,3954.840561
15.0,6,3954.927461
18.0,3,3954.972806
17.0,4,3955.032634
14.0,7,3955.132141
13.0,8,3955.246493
20.0,1,3955.265796
18.0,3,3955.312123
13.0,8,3955.42641
17.0,4,3955.486166
18.0,3,3955.53222
17.0,4,3955.59203
13.0,8,3955.706239
13.0,8,3955.819272
17.0,4,3955.878859
20.0,1,3955.898051
18.0,3,3955.944297
19.0,2,3955.977008
15.0,6,3956.06404
15.0,6,3956.149749
13.0,8,3956.264095
16.0,5,3956.337337
18.0,3,3956.383436
14.0,7,3956.483942
14.0,7,3956.584278
18.0,3,3956.632028
16.0,5,3956.708466
17.0,4,3956.770758
16.0,5,3956.850662
18.0,3,3956.898644
13.0,8,3957.016041
16.0,5,3957.091974
16.0,5,3957.167438
16.0,5,3957.243674
14.0,7,3957.346603
20.0,1,3957.366352
14.0,7,3957.469534
17.0,4,3957.530556
20.0,1,3957.550449
17.0,4,3957.612508
15.0,6,3957.702479
12.0,9,3957.833028
19.0,2,3957.866758
16.0,5,3957.942788
13.0,8,3958.060149
16.0,5,3958.135796
17.0,4,3958.197321
18.0,3,3958.245092
18.0,3,3958.292806
20.0,1,3958.312502
18.0,3,3958.360227
13.0,8,3958.475289
16.0,5,3958.551178
15.0,6,3958.641332
17.0,4,3958.703033
14.0,7,3958.806619
15.0,6,3958.89565
15.0,6,3958.985095
12.0,9,3959.11502
16.0,5,3959.190691
17.0,4,3959.252286
17.0,4,3959.314392
16.0,5,3959.388397
14.0,7,3959.492022
16.0,5,3959.567659
15.0,6,3959.657239
17.0,4,3959.718696
16.0,5,3959.794179
14.0,7,3959.897606
16.0,5,3959.972996
17.0,4,3960.034557
14.0,7,3960.137259
19.0,2,3960.171084
18.0,3,3960.218644
18.0,3,3960.265128
18.0,3,3960.3126
14.0,7,3960.415859
15.0,6,3960.504881
20.0,1,3960.524479
14.0,7,3960.627827
17.0,4,3960.689703
17.0,4,3960.751307
17.0,4,3960.813042
15.0,6,3960.90283
17.0,4,3960.964705
19.0,2,3960.998522
18.0,3,3961.046079
16.0,5,3961.121846
13.0,8,3961.24024
18.0,3,3961.287718
19.0,2,3961.321429
18.0,3,3961.368968
12.0,9,3961.499293
17.0,4,3961.560945
20.0,1,3961.58054
15.0,6,3961.671331
18.0,3,3961.718602
18.0,3,3961.766816
20.0,1,3961.786638
19.0,2,3961.820844
16.0,5,3961.897412
19.0,2,3961.936863
12.0,9,3962.072693
17.0,4,3962.137101
13.0,8,3962.258841
19.0,2,3962.294075
14.0,7,3962.402573
17.0,4,3962.466732
13.0,8,3962.589075
17.0,4,3962.653162
16.0,5,3962.731526
16.0,5,3962.810227
19.0,2,3962.84531
18.0,3,3962.894839
15.0,6,3962.987844
14.0,7,3963.095235
18.0,3,3963.144441
17.0,4,3963.208272
18.0,3,3963.257701
14.0,7,3963.364868
13.0,8,3963.486945
15.0,6,3963.579425
17.0,4,3963.643456
16.0,5,3963.721894
20.0,1,3963.742116
19.0,2,3963.777174
15.0,6,3963.869617
16.0,5,3963.947585
18.0,3,3963.996824
17.0,4,3964.060368
16.0,5,3964.137761
18.0,3,3964.186768
16.0,5,3964.264422
14.0,7,3964.369738
18.0,3,3964.418629
15.0,6,3964.510724
13.0,8,3964.630191
19.0,2,3964.664793
18.0,3,3964.713721
14.0,7,3964.819908
18.0,3,3964.868712
15.0,6,3964.96089
16.0,5,3965.038827
13.0,8,3965.159629
18.0,3,3965.214344
15.0,6,3965.304467
15.0,6,3965.394351
14.0,7,3965.498362
13.0,8,3965.616308
12.0,9,3965.747485
12.0,9,3965.876437
18.0,3,3965.923907
14.0,7,3966.024956
12.0,9,3966.155112
16.0,5,3966.229408
18.0,3,3966.276644
18.0,3,3966.324257
18.0,3,3966.371258
16.0,5,3966.446601
14.0,7,3966.549899
15.0,6,3966.639432
14.0,7,3966.743118
18.0,3,3966.790414
14.0,7,3966.893057
13.0,8,3967.009853
20.0,1,3967.029393
17.0,4,3967.09081
18.0,3,3967.137955
20.0,1,3967.15672
17.0,4,3967.218118
16.0,5,3967.293106
15.0,6,3967.382237
19.0,2,3967.415407
16.0,5,3967.490491
20.0,1,3967.510047
16.0,5,3967.584508
17.0,4,3967.645586
16.0,5,3967.720476
13.0,8,3967.835265
15.0,6,3967.923449
13.0,8,3968.038912
16.0,5,3968.112227
17.0,4,3968.172723
19.0,2,3968.206012
16.0,5,3968.280216
14.0,7,3968.385433
15.0,6,3968.476622
17.0,4,3968.539514
17.0,4,3968.60348
18.0,3,3968.651924
20.0,1,3968.671867
17.0,4,3968.734658
15.0,6,3968.826123
15.0,6,3968.918365
15.0,6,3969.008977
16.0,5,3969.085037
-10.0,1,3969.098315
19.0,2,3969.132646
13.0,8,3969.250793
18.0,3,3969.299075
14.0,7,3969.403098
15.0,6,3969.49429
15.0,6,3969.585063
17.0,4,3969.646726
19.0,2,3969.680911
20.0,1,3969.700754
13.0,8,3969.817679
19.0,2,3969.851749
13.0,8,3969.969593
15.0,6,3970.059433
-10.0,1,3970.07263
16.0,5,3970.14901
17.0,4,3970.211194
17.0,4,3970.273506
16.0,5,3970.349526
19.0,2,3970.383736
17.0,4,3970.445731
16.0,5,3970.522062
20.0,1,3970.541814
11.0,10,3970.687833
14.0,7,3970.79171
15.0,6,3970.882046
18.0,3,3970.930053
16.0,5,3971.00658
13.0,8,3971.125026
19.0,2,3971.159004
19.0,2,3971.192904
14.0,7,3971.296364
12.0,9,3971.425868
18.0,3,3971.474109
15.0,6,3971.563266
18.0,3,3971.61111
16.0,5,3971.686127
17.0,4,3971.747044
20.0,1,3971.766687
16.0,5,3971.842318
17.0,4,3971.904181
14.0,7,3972.007868
17.0,4,3972.069514
16.0,5,3972.144545
16.0,5,3972.220778
16.0,5,3972.295008
14.0,7,3972.399274
19.0,2,3972.433019
14.0,7,3972.537296
16.0,5,3972.613079
14.0,7,3972.716949
16.0,5,3972.791702
15.0,6,3972.881095
20.0,1,3972.900797
16.0,5,3972.976657
16.0,5,3973.052412
16.0,5,3973.128342
18.0,3,3973.176012
19.0,2,3973.208795
16.0,5,3973.283524
13.0,8,3973.400003
17.0,4,3973.461519
13.0,8,3973.578652
15.0,6,3973.667775
18.0,3,3973.715476
17.0,4,3973.775913
17.0,4,3973.837385
13.0,8,3973.954383
12.0,9,3974.085581
12.0,9,3974.216023
13.0,8,3974.332375
18.0,3,3974.379971
17.0,4,3974.441036
18.0,3,3974.488729
17.0,4,3974.550119
15.0,6,3974.63936
15.0,6,3974.728391
17.0,4,3974.789642
17.0,4,3974.849949
19.0,2,3974.883441
14.0,7,3974.985443
17.0,4,3975.046734
16.0,5,3975.121971
11.0,10,3975.265273
15.0,6,3975.354322
18.0,3,3975.401775
17.0,4,3975.46325
15.0,6,3975.552729
19.0,2,3975.586123
15.0,6,3975.674918
18.0,3,3975.722163
17.0,4,3975.783209
15.0,6,3975.873743
16.0,5,3975.948565
15.0,6,3976.036881
13.0,8,3976.154247
17.0,4,3976.215887
17.0,4,3976.277654
15.0,6,3976.367681
19.0,2,3976.401206
17.0,4,3976.462751
18.0,3,3976.510537
17.0,4,3976.572175
19.0,2,3976.605678
19.0,2,3976.639375
16.0,5,3976.715059
17.0,4,3976.77712
17.0,4,3976.838416
17.0,4,3976.899788
14.0,7,3977.002068
15.0,6,3977.090879
19.0,2,3977.124383
17.0,4,3977.185634
20.0,1,3977.205234
14.0,7,3977.307203
14.0,7,3977.410223
17.0,4,3977.471312
20.0,1,3977.490891
16.0,5,3977.566155
20.0,1,3977.585759
19.0,2,3977.619051
16.0,5,3977.694323
17.0,4,3977.755924
16.0,5,3977.833866
20.0,1,3977.853831
16.0,5,3977.932898
18.0,3,3977.982575
15.0,6,3978.083453
17.0,4,3978.148486
15.0,6,3978.244205
13.0,8,3978.370541
14.0,7,3978.48292
15.0,6,3978.578524
20.0,1,3978.599281
14.0,7,3978.710446
16.0,5,3978.79124
16.0,5,3978.870432
19.0,2,3978.90643
18.0,3,3978.957411
15.0,6,3979.053008
19.0,2,3979.088809
14.0,7,3979.199657
16.0,5,3979.280628
13.0,8,3979.406505
14.0,7,3979.517489
20.0,1,3979.538085
14.0,7,3979.647705
20.0,1,3979.668264
18.0,3,3979.718713
17.0,4,3979.78413
14.0,7,3979.893476
16.0,5,3979.973974
17.0,4,3980.039309
15.0,6,3980.134459
14.0,7,3980.243886
13.0,8,3980.367532
14.0,7,3980.47729
17.0,4,3980.542054
20.0,1,3980.562402
16.0,5,3980.641401
17.0,4,3980.706492
17.0,4,3980.771621
18.0,3,3980.82195
14.0,7,3980.929724
19.0,2,3980.964871
19.0,2,3980.999756
20.0,1,3981.020144
14.0,7,3981.127971
18.0,3,3981.177706
17.0,4,3981.241729
14.0,7,3981.353124
14.0,7,3981.45706
17.0,4,3981.518059
16.0,5,3981.594098
12.0,9,3981.724965
16.0,5,3981.800729
16.0,5,3981.876182
19.0,2,3981.909738
-10.0,2,3981.936808
15.0,6,3982.025981
18.0,3,3982.073134
17.0,4,3982.134407
17.0,4,3982.19524
16.0,5,3982.270416
19.0,2,3982.303648
16.0,5,3982.377701
17.0,4,3982.43892
15.0,6,3982.528195
18.0,3,3982.575469
17.0,4,3982.636724
16.0,5,3982.711791
17.0,4,3982.772904
18.0,3,3982.82115
16.0,5,3982.896068
19.0,2,3982.929533
17.0,4,3982.990883
15.0,6,3983.079703
16.0,5,3983.154812
13.0,8,3983.270826
18.0,3,3983.318013
17.0,4,3983.379018
17.0,4,3983.440206
13.0,8,3983.556995
14.0,7,3983.658535
17.0,4,3983.719522
19.0,2,3983.752784
16.0,5,3983.828113
17.0,4,3983.889769
18.0,3,3983.937412
15.0,6,3984.027009
13.0,8,3984.142622
18.0,3,3984.189781
18.0,3,3984.237042
19.0,2,3984.270283
16.0,5,3984.345031
16.0,5,3984.420241
16.0,5,3984.495361
18.0,3,3984.542688
13.0,8,3984.657934
15.0,6,3984.746696
15.0,6,3984.835341
17.0,4,3984.896393
19.0,2,3984.9296
14.0,7,3985.030058
14.0,7,3985.132169
15.0,6,3985.220592
19.0,2,3985.253641
19.0,2,3985.286646
15.0,6,3985.374353
19.0,2,3985.407522
15.0,6,3985.494898
18.0,3,3985.541806
16.0,5,3985.61603
13.0,8,3985.730444
15.0,6,3985.818359
15.0,6,3985.908914
17.0,4,3985.972795
20.0,1,3985.992924
14.0,7,3986.098054
16.0,5,3986.175114
14.0,7,3986.28078
17.0,4,3986.343488
15.0,6,3986.434447
15.0,6,3986.524569
17.0,4,3986.587163
14.0,7,3986.692256
13.0,8,3986.813014
19.0,2,3986.847509
18.0,3,3986.896478
18.0,3,3986.945068
16.0,5,3987.021888
